date,STATION,faw_obs,faw_model,residual
2024-08-02,Elmdale 1SE,0.264,0.346,-0.083
2024-08-02,Flickner Tech Farm,0.125,0.067,0.059
2024-08-02,Garden City,0.235,0.438,-0.203
2024-08-02,Goodland Tech Farm,0.404,0.319,0.085
2024-08-02,Gove 5SE,0.266,0.520,-0.254
2024-08-02,Gypsum,0.096,0.179,-0.083
2024-08-02,Harper,0.083,0.099,-0.017
2024-08-02,Hays,0.280,0.400,-0.120
2024-08-02,Haysville 3SE,0.111,0.140,-0.028
2024-08-02,Hiawatha,0.207,0.276,-0.069
2024-08-02,Hodgeman,0.243,0.375,-0.133
2024-08-02,Hoisington 4S,0.557,0.330,0.227
2024-08-02,Howard 14NW,0.293,0.444,-0.151
2024-08-02,Hutchinson 10SW,0.166,0.115,0.051
2024-08-02,Jewell,0.145,0.158,-0.013
2024-08-02,Kinsley 6S,0.214,0.363,-0.149
2024-08-02,Lake City,0.169,0.374,-0.205
2024-08-02,Lakin,0.110,0.230,-0.120
2024-08-02,Lane,0.362,0.363,-0.001
2024-08-02,Leoti,0.175,0.160,0.015
2024-08-02,Little River 2W,0.023,0.102,-0.079
2024-08-02,Ludell 3N,0.164,0.267,-0.104
2024-08-02,Manhattan,0.281,0.516,-0.236
2024-08-02,McPherson 1S,0.232,0.134,0.098
2024-08-02,Meade,0.083,0.287,-0.204
2024-08-02,Miami,0.118,0.230,-0.112
2024-08-02,Mitchell,0.048,0.068,-0.020
2024-08-02,Moscow 10NW,0.460,0.392,0.068
2024-08-02,Norton 4SW,0.407,0.285,0.122
2024-08-02,Oberlin 7NE,0.220,0.206,0.014
2024-08-02,Olathe,0.153,0.343,-0.190
2024-08-02,Osborne,0.268,0.320,-0.052
2024-08-02,Oskaloosa 1SE,0.415,0.536,-0.121
2024-08-02,Ottawa 2SE,0.386,0.333,0.053
2024-08-02,Overbrook,0.415,0.378,0.037
2024-08-02,Parsons,0.107,0.155,-0.048
2024-08-02,Phillipsburg 1SW,0.416,0.390,0.025
2024-08-02,Plainville 5N,0.333,0.357,-0.024
2024-08-02,Richfield,0.737,0.723,0.014
2024-08-02,Rossville 2SE,0.841,0.531,0.310
2024-08-02,Roth Tech Farm,0.733,0.389,0.344
2024-08-02,Russell Springs 3SW,0.141,0.288,-0.146
2024-08-02,Satanta,1.155,0.647,0.508
2024-08-02,Scott City 3SE,0.336,0.307,0.029
2024-08-02,Sedan,0.508,0.283,0.225
2024-08-02,Silver Lake 4E,0.530,0.541,-0.011
2024-08-02,Spearville,0.616,0.337,0.280
2024-08-02,St John 1NW,0.263,0.298,-0.035
2024-08-02,Tribune,0.147,0.234,-0.086
2024-08-02,Uniontown 3NW,0.136,0.181,-0.045
2024-08-02,Viola,0.054,0.025,0.029
2024-08-02,WaKeeney,0.206,0.245,-0.038
2024-08-02,Washington,0.302,0.247,0.055
2024-08-02,Welda 3E,0.123,0.357,-0.234
2024-08-02,Willis Tech Farm,0.184,0.314,-0.130
2024-08-02,Woodson,0.193,0.199,-0.006
2024-08-03,Ashland 8S,0.424,0.419,0.005
2024-08-03,Ashland Bottoms,0.579,0.529,0.050
2024-08-03,Belleville 2W,0.203,0.140,0.063
2024-08-03,Bunker Hill 3NE,0.182,0.116,0.065
2024-08-03,Butler,0.077,0.238,-0.160
2024-08-03,Cherokee,0.078,0.046,0.032
2024-08-03,Cheyenne,0.377,0.497,-0.121
2024-08-03,Clay,0.100,0.107,-0.007
2024-08-03,Colby,0.441,0.300,0.141
2024-08-03,Corning 2NW,0.143,0.407,-0.264
2024-08-03,Elmdale 1SE,0.245,0.328,-0.083
2024-08-03,Flickner Tech Farm,0.111,0.065,0.046
2024-08-03,Garden City,0.221,0.419,-0.198
2024-08-03,Goodland Tech Farm,0.383,0.308,0.074
2024-08-03,Gove 5SE,0.245,0.495,-0.250
2024-08-03,Gypsum,0.076,0.172,-0.096
2024-08-03,Harper,0.078,0.092,-0.014
2024-08-03,Hays,0.224,0.383,-0.159
2024-08-03,Haysville 3SE,0.107,0.133,-0.026
2024-08-03,Hiawatha,0.177,0.254,-0.077
2024-08-03,Hodgeman,0.222,0.356,-0.134
2024-08-03,Hoisington 4S,0.497,0.318,0.179
2024-08-03,Howard 14NW,0.259,0.424,-0.164
2024-08-03,Hutchinson 10SW,0.143,0.111,0.031
2024-08-03,Jewell,0.111,0.153,-0.041
2024-08-03,Kinsley 6S,0.206,0.344,-0.138
2024-08-03,Lake City,0.167,0.353,-0.186
2024-08-03,Lakin,0.105,0.221,-0.116
2024-08-03,Lane,0.351,0.345,0.006
2024-08-03,Leoti,0.163,0.150,0.012
2024-08-03,Little River 2W,0.022,0.100,-0.078
2024-08-03,Ludell 3N,0.162,0.256,-0.094
2024-08-03,Manhattan,0.266,0.491,-0.225
2024-08-03,McPherson 1S,0.226,0.130,0.096
2024-08-03,Meade,0.077,0.274,-0.197
2024-08-03,Miami,0.109,0.207,-0.098
2024-08-03,Mitchell,0.053,0.066,-0.014
2024-08-03,Moscow 10NW,0.435,0.380,0.055
2024-08-03,Norton 4SW,0.397,0.274,0.123
2024-08-03,Oberlin 7NE,0.216,0.197,0.019
2024-08-03,Olathe,0.140,0.317,-0.177
2024-08-03,Osborne,0.239,0.308,-0.069
2024-08-03,Oskaloosa 1SE,0.364,0.505,-0.141
2024-08-03,Ottawa 2SE,0.358,0.308,0.050
2024-08-03,Overbrook,0.379,0.354,0.025
2024-08-03,Parsons,0.085,0.141,-0.056
2024-08-03,Phillipsburg 1SW,0.390,0.375,0.015
2024-08-03,Plainville 5N,0.323,0.342,-0.020
2024-08-03,Richfield,0.719,0.700,0.019
2024-08-03,Rossville 2SE,0.804,0.504,0.300
2024-08-03,Roth Tech Farm,0.726,0.372,0.354
2024-08-03,Russell Springs 3SW,0.137,0.273,-0.136
2024-08-03,Satanta,1.039,0.624,0.416
2024-08-03,Scott City 3SE,0.325,0.292,0.033
2024-08-03,Sedan,0.500,0.271,0.229
2024-08-03,Silver Lake 4E,0.499,0.513,-0.014
2024-08-03,Spearville,0.598,0.319,0.279
2024-08-03,St John 1NW,0.221,0.285,-0.064
2024-08-03,Tribune,0.139,0.222,-0.083
2024-08-03,Uniontown 3NW,0.136,0.162,-0.026
2024-08-03,Viola,0.049,0.023,0.025
2024-08-03,WaKeeney,0.208,0.231,-0.023
2024-08-03,Washington,0.287,0.235,0.052
2024-08-03,Welda 3E,0.106,0.331,-0.226
2024-08-03,Willis Tech Farm,0.179,0.302,-0.123
2024-08-03,Woodson,0.155,0.183,-0.029
2024-08-04,Ashland 8S,0.417,0.398,0.019
2024-08-04,Ashland Bottoms,0.560,0.502,0.057
2024-08-04,Belleville 2W,0.198,0.134,0.064
2024-08-04,Bunker Hill 3NE,0.175,0.113,0.062
2024-08-04,Butler,0.058,0.223,-0.165
2024-08-04,Cherokee,0.070,0.037,0.033
2024-08-04,Cheyenne,0.353,0.474,-0.122
2024-08-04,Clay,0.093,0.099,-0.005
2024-08-04,Colby,0.417,0.284,0.133
2024-08-04,Corning 2NW,0.126,0.381,-0.255
2024-08-04,Elmdale 1SE,0.231,0.308,-0.078
2024-08-04,Flickner Tech Farm,0.104,0.060,0.044
2024-08-04,Garden City,0.209,0.403,-0.194
2024-08-04,Goodland Tech Farm,0.363,0.292,0.071
2024-08-04,Gove 5SE,0.225,0.470,-0.246
2024-08-04,Gypsum,0.063,0.163,-0.100
2024-08-04,Harper,0.075,0.083,-0.008
2024-08-04,Hays,0.169,0.366,-0.196
2024-08-04,Haysville 3SE,0.103,0.124,-0.021
2024-08-04,Hiawatha,0.155,0.231,-0.076
2024-08-04,Hodgeman,0.209,0.339,-0.130
2024-08-04,Hoisington 4S,0.435,0.306,0.129
2024-08-04,Howard 14NW,0.233,0.402,-0.169
2024-08-04,Hutchinson 10SW,0.121,0.106,0.015
2024-08-04,Jewell,0.083,0.148,-0.064
2024-08-04,Kinsley 6S,0.190,0.327,-0.136
2024-08-04,Lake City,0.164,0.333,-0.169
2024-08-04,Lakin,0.100,0.213,-0.114
2024-08-04,Lane,0.338,0.327,0.011
2024-08-04,Leoti,0.149,0.142,0.008
2024-08-04,Little River 2W,0.019,0.097,-0.078
2024-08-04,Ludell 3N,0.158,0.243,-0.085
2024-08-04,Manhattan,0.249,0.466,-0.217
2024-08-04,McPherson 1S,0.221,0.124,0.097
2024-08-04,Meade,0.082,0.309,-0.227
2024-08-04,Miami,0.098,0.184,-0.085
2024-08-04,Mitchell,0.052,0.065,-0.013
2024-08-04,Moscow 10NW,0.406,0.371,0.035
2024-08-04,Norton 4SW,0.385,0.262,0.123
2024-08-04,Oberlin 7NE,0.211,0.188,0.023
2024-08-04,Olathe,0.129,0.291,-0.162
2024-08-04,Osborne,0.212,0.297,-0.085
2024-08-04,Oskaloosa 1SE,0.329,0.474,-0.145
2024-08-04,Ottawa 2SE,0.334,0.284,0.049
2024-08-04,Overbrook,0.358,0.330,0.028
2024-08-04,Parsons,0.068,0.129,-0.061
2024-08-04,Phillipsburg 1SW,0.367,0.360,0.007
2024-08-04,Plainville 5N,0.311,0.328,-0.017
2024-08-04,Richfield,0.704,0.680,0.023
2024-08-04,Rossville 2SE,0.775,0.476,0.300
2024-08-04,Roth Tech Farm,0.716,0.358,0.358
2024-08-04,Russell Springs 3SW,0.134,0.258,-0.125
2024-08-04,Satanta,1.021,0.605,0.416
2024-08-04,Scott City 3SE,0.313,0.277,0.036
2024-08-04,Sedan,0.496,0.258,0.238
2024-08-04,Silver Lake 4E,0.472,0.484,-0.012
2024-08-04,Spearville,0.588,0.303,0.285
2024-08-04,St John 1NW,0.194,0.273,-0.079
2024-08-04,Tribune,0.129,0.211,-0.081
2024-08-04,Uniontown 3NW,0.136,0.143,-0.007
2024-08-04,Viola,0.046,0.019,0.027
2024-08-04,WaKeeney,0.199,0.217,-0.018
2024-08-04,Washington,0.275,0.222,0.054
2024-08-04,Welda 3E,0.092,0.307,-0.215
2024-08-04,Willis Tech Farm,0.173,0.291,-0.118
2024-08-04,Woodson,0.119,0.168,-0.049
2024-08-05,Ashland 8S,0.399,0.379,0.019
2024-08-05,Ashland Bottoms,0.535,0.476,0.059
2024-08-05,Belleville 2W,0.191,0.127,0.063
2024-08-05,Bunker Hill 3NE,0.175,0.106,0.069
2024-08-05,Butler,0.041,0.207,-0.165
2024-08-05,Cherokee,0.064,0.029,0.035
2024-08-05,Cheyenne,0.337,0.452,-0.115
2024-08-05,Clay,0.089,0.090,-0.001
2024-08-05,Colby,0.397,0.269,0.127
2024-08-05,Corning 2NW,0.112,0.355,-0.243
2024-08-05,Elmdale 1SE,0.208,0.288,-0.080
2024-08-05,Flickner Tech Farm,0.099,0.054,0.045
2024-08-05,Garden City,0.202,0.389,-0.187
2024-08-05,Goodland Tech Farm,0.342,0.277,0.065
2024-08-05,Gove 5SE,0.204,0.447,-0.243
2024-08-05,Gypsum,0.049,0.153,-0.103
2024-08-05,Harper,0.073,0.074,-0.001
2024-08-05,Hays,0.133,0.347,-0.214
2024-08-05,Haysville 3SE,0.100,0.114,-0.014
2024-08-05,Hiawatha,0.137,0.208,-0.071
2024-08-05,Hodgeman,0.199,0.322,-0.123
2024-08-05,Hoisington 4S,0.372,0.291,0.081
2024-08-05,Howard 14NW,0.204,0.380,-0.176
2024-08-05,Hutchinson 10SW,0.104,0.099,0.005
2024-08-05,Jewell,0.062,0.140,-0.079
2024-08-05,Kinsley 6S,0.185,0.309,-0.124
2024-08-05,Lake City,0.154,0.313,-0.158
2024-08-05,Lakin,0.096,0.208,-0.112
2024-08-05,Lane,0.328,0.311,0.017
2024-08-05,Leoti,0.140,0.135,0.006
2024-08-05,Little River 2W,0.017,0.091,-0.074
2024-08-05,Ludell 3N,0.154,0.230,-0.076
2024-08-05,Manhattan,0.229,0.440,-0.212
2024-08-05,McPherson 1S,0.218,0.116,0.102
2024-08-05,Meade,0.079,0.301,-0.222
2024-08-05,Miami,0.085,0.162,-0.077
2024-08-05,Mitchell,0.051,0.060,-0.010
2024-08-05,Moscow 10NW,0.386,0.365,0.021
2024-08-05,Norton 4SW,0.373,0.250,0.123
2024-08-05,Oberlin 7NE,0.209,0.178,0.031
2024-08-05,Olathe,0.117,0.265,-0.149
2024-08-05,Osborne,0.188,0.284,-0.095
2024-08-05,Oskaloosa 1SE,0.285,0.443,-0.158
2024-08-05,Ottawa 2SE,0.304,0.261,0.043
2024-08-05,Overbrook,0.326,0.306,0.020
2024-08-05,Parsons,0.055,0.116,-0.062
2024-08-05,Phillipsburg 1SW,0.346,0.344,0.002
2024-08-05,Plainville 5N,0.297,0.311,-0.014
2024-08-05,Richfield,0.685,0.663,0.021
2024-08-05,Rossville 2SE,0.743,0.448,0.295
2024-08-05,Roth Tech Farm,0.709,0.346,0.363
2024-08-05,Russell Springs 3SW,0.133,0.245,-0.112
2024-08-05,Satanta,0.973,0.589,0.384
2024-08-05,Scott City 3SE,0.306,0.264,0.042
2024-08-05,Sedan,0.492,0.244,0.247
2024-08-05,Silver Lake 4E,0.438,0.455,-0.017
2024-08-05,Spearville,0.574,0.288,0.285
2024-08-05,St John 1NW,0.159,0.258,-0.099
2024-08-05,Tribune,0.125,0.201,-0.076
2024-08-05,Uniontown 3NW,0.103,0.126,-0.022
2024-08-05,Viola,0.044,0.014,0.030
2024-08-05,WaKeeney,0.200,0.203,-0.003
2024-08-05,Washington,0.260,0.208,0.052
2024-08-05,Welda 3E,0.073,0.283,-0.210
2024-08-05,Willis Tech Farm,0.170,0.284,-0.114
2024-08-05,Woodson,0.078,0.152,-0.075
2024-08-06,Ashland 8S,0.377,0.361,0.016
2024-08-06,Ashland Bottoms,0.507,0.450,0.057
2024-08-06,Belleville 2W,0.187,0.120,0.067
2024-08-06,Bunker Hill 3NE,0.174,0.098,0.076
2024-08-06,Butler,0.030,0.191,-0.161
2024-08-06,Cherokee,0.058,0.021,0.038
2024-08-06,Cheyenne,0.325,0.430,-0.106
2024-08-06,Clay,0.086,0.081,0.006
2024-08-06,Colby,0.387,0.255,0.131
2024-08-06,Corning 2NW,0.099,0.331,-0.232
2024-08-06,Elmdale 1SE,0.182,0.269,-0.087
2024-08-06,Flickner Tech Farm,0.094,0.047,0.047
2024-08-06,Garden City,0.193,0.375,-0.182
2024-08-06,Goodland Tech Farm,0.319,0.262,0.057
2024-08-06,Gove 5SE,0.182,0.425,-0.243
2024-08-06,Gypsum,0.037,0.142,-0.105
2024-08-06,Harper,0.069,0.065,0.004
2024-08-06,Hays,0.114,0.327,-0.214
2024-08-06,Haysville 3SE,0.096,0.103,-0.007
2024-08-06,Hiawatha,0.119,0.186,-0.067
2024-08-06,Hodgeman,0.188,0.306,-0.117
2024-08-06,Hoisington 4S,0.314,0.275,0.039
2024-08-06,Howard 14NW,0.177,0.358,-0.181
2024-08-06,Hutchinson 10SW,0.090,0.091,-0.001
2024-08-06,Jewell,0.048,0.132,-0.084
2024-08-06,Kinsley 6S,0.175,0.292,-0.117
2024-08-06,Lake City,0.148,0.292,-0.144
2024-08-06,Lakin,0.095,0.203,-0.108
2024-08-06,Lane,0.320,0.297,0.023
2024-08-06,Leoti,0.139,0.128,0.011
2024-08-06,Little River 2W,0.015,0.084,-0.069
2024-08-06,Ludell 3N,0.149,0.219,-0.070
2024-08-06,Manhattan,0.209,0.416,-0.207
2024-08-06,McPherson 1S,0.209,0.107,0.102
2024-08-06,Meade,0.073,0.293,-0.220
2024-08-06,Miami,0.072,0.141,-0.069
2024-08-06,Mitchell,0.052,0.055,-0.003
2024-08-06,Moscow 10NW,0.358,0.358,-0.000
2024-08-06,Norton 4SW,0.359,0.238,0.121
2024-08-06,Oberlin 7NE,0.204,0.170,0.035
2024-08-06,Olathe,0.106,0.241,-0.135
2024-08-06,Osborne,0.170,0.269,-0.098
2024-08-06,Oskaloosa 1SE,0.244,0.414,-0.170
2024-08-06,Ottawa 2SE,0.277,0.238,0.039
2024-08-06,Overbrook,0.292,0.283,0.009
2024-08-06,Parsons,0.044,0.104,-0.060
2024-08-06,Phillipsburg 1SW,0.316,0.328,-0.012
2024-08-06,Plainville 5N,0.282,0.294,-0.012
2024-08-06,Richfield,0.664,0.646,0.018
2024-08-06,Rossville 2SE,0.710,0.421,0.289
2024-08-06,Roth Tech Farm,0.702,0.334,0.367
2024-08-06,Russell Springs 3SW,0.133,0.232,-0.100
2024-08-06,Satanta,0.924,0.573,0.350
2024-08-06,Scott City 3SE,0.298,0.252,0.046
2024-08-06,Sedan,0.489,0.231,0.258
2024-08-06,Silver Lake 4E,0.410,0.428,-0.018
2024-08-06,Spearville,0.556,0.274,0.282
2024-08-06,St John 1NW,0.138,0.243,-0.105
2024-08-06,Tribune,0.122,0.192,-0.070
2024-08-06,Uniontown 3NW,0.103,0.109,-0.006
2024-08-06,Viola,0.042,0.008,0.034
2024-08-06,WaKeeney,0.198,0.189,0.010
2024-08-06,Washington,0.243,0.195,0.048
2024-08-06,Welda 3E,0.057,0.260,-0.203
2024-08-06,Willis Tech Farm,0.169,0.276,-0.108
2024-08-06,Woodson,0.041,0.137,-0.096
2024-08-07,Ashland 8S,0.358,0.344,0.015
2024-08-07,Ashland Bottoms,0.483,0.425,0.057
2024-08-07,Belleville 2W,0.184,0.112,0.072
2024-08-07,Bunker Hill 3NE,0.164,0.088,0.077
2024-08-07,Butler,0.022,0.176,-0.154
2024-08-07,Cherokee,0.053,0.013,0.040
2024-08-07,Cheyenne,0.313,0.410,-0.097
2024-08-07,Clay,0.082,0.072,0.010
2024-08-07,Colby,0.380,0.242,0.137
2024-08-07,Corning 2NW,0.090,0.307,-0.218
2024-08-07,Elmdale 1SE,0.168,0.249,-0.081
2024-08-07,Flickner Tech Farm,0.088,0.040,0.048
2024-08-07,Garden City,0.186,0.363,-0.177
2024-08-07,Goodland Tech Farm,0.308,0.249,0.059
2024-08-07,Gove 5SE,0.164,0.405,-0.240
2024-08-07,Gypsum,0.029,0.131,-0.102
2024-08-07,Harper,0.067,0.056,0.011
2024-08-07,Hays,0.101,0.307,-0.206
2024-08-07,Haysville 3SE,0.092,0.094,-0.001
2024-08-07,Hiawatha,0.108,0.165,-0.058
2024-08-07,Hodgeman,0.179,0.290,-0.110
2024-08-07,Hoisington 4S,0.277,0.258,0.019
2024-08-07,Howard 14NW,0.156,0.337,-0.181
2024-08-07,Hutchinson 10SW,0.080,0.083,-0.003
2024-08-07,Jewell,0.040,0.122,-0.082
2024-08-07,Kinsley 6S,0.167,0.274,-0.107
2024-08-07,Lake City,0.141,0.272,-0.131
2024-08-07,Lakin,0.093,0.198,-0.106
2024-08-07,Lane,0.314,0.283,0.031
2024-08-07,Leoti,0.131,0.122,0.009
2024-08-07,Little River 2W,0.011,0.076,-0.065
2024-08-07,Ludell 3N,0.141,0.208,-0.068
2024-08-07,Manhattan,0.191,0.393,-0.202
2024-08-07,McPherson 1S,0.201,0.098,0.103
2024-08-07,Meade,0.066,0.284,-0.219
2024-08-07,Miami,0.065,0.121,-0.057
2024-08-07,Mitchell,0.046,0.048,-0.002
2024-08-07,Moscow 10NW,0.335,0.351,-0.016
2024-08-07,Norton 4SW,0.350,0.227,0.123
2024-08-07,Oberlin 7NE,0.193,0.162,0.032
2024-08-07,Olathe,0.097,0.218,-0.121
2024-08-07,Osborne,0.157,0.253,-0.096
2024-08-07,Oskaloosa 1SE,0.224,0.386,-0.162
2024-08-07,Ottawa 2SE,0.255,0.217,0.038
2024-08-07,Overbrook,0.275,0.262,0.013
2024-08-07,Parsons,0.040,0.093,-0.052
2024-08-07,Phillipsburg 1SW,0.298,0.311,-0.013
2024-08-07,Plainville 5N,0.267,0.277,-0.009
2024-08-07,Richfield,0.649,0.628,0.021
2024-08-07,Rossville 2SE,0.687,0.396,0.291
2024-08-07,Roth Tech Farm,0.696,0.323,0.372
2024-08-07,Russell Springs 3SW,0.131,0.221,-0.090
2024-08-07,Satanta,0.876,0.558,0.318
2024-08-07,Scott City 3SE,0.291,0.241,0.051
2024-08-07,Sedan,0.483,0.218,0.265
2024-08-07,Silver Lake 4E,0.386,0.402,-0.016
2024-08-07,Spearville,0.544,0.260,0.285
2024-08-07,St John 1NW,0.130,0.226,-0.096
2024-08-07,Tribune,0.117,0.183,-0.066
2024-08-07,Uniontown 3NW,0.103,0.093,0.010
2024-08-07,Viola,0.039,0.002,0.037
2024-08-07,WaKeeney,0.192,0.175,0.017
2024-08-07,Washington,0.227,0.183,0.044
2024-08-07,Welda 3E,0.047,0.238,-0.191
2024-08-07,Willis Tech Farm,0.165,0.269,-0.105
2024-08-07,Woodson,0.024,0.122,-0.097
2024-08-08,Ashland 8S,0.342,0.327,0.015
2024-08-08,Ashland Bottoms,0.627,0.547,0.080
2024-08-08,Belleville 2W,0.182,0.104,0.077
2024-08-08,Bunker Hill 3NE,0.374,0.259,0.115
2024-08-08,Butler,0.015,0.161,-0.146
2024-08-08,Cherokee,0.048,0.006,0.042
2024-08-08,Cheyenne,0.305,0.392,-0.087
2024-08-08,Clay,0.127,0.133,-0.006
2024-08-08,Colby,0.372,0.253,0.118
2024-08-08,Corning 2NW,0.082,0.310,-0.228
2024-08-08,Elmdale 1SE,0.341,0.430,-0.089
2024-08-08,Flickner Tech Farm,0.085,0.033,0.052
2024-08-08,Garden City,0.179,0.351,-0.171
2024-08-08,Goodland Tech Farm,0.293,0.259,0.034
2024-08-08,Gove 5SE,0.174,0.525,-0.351
2024-08-08,Gypsum,0.196,0.384,-0.187
2024-08-08,Harper,0.065,0.048,0.017
2024-08-08,Hays,0.330,0.427,-0.097
2024-08-08,Haysville 3SE,0.090,0.085,0.005
2024-08-08,Hiawatha,0.096,0.146,-0.050
2024-08-08,Hodgeman,0.174,0.275,-0.101
2024-08-08,Hoisington 4S,0.247,0.245,0.002
2024-08-08,Howard 14NW,0.346,0.457,-0.112
2024-08-08,Hutchinson 10SW,0.074,0.074,-0.001
2024-08-08,Jewell,0.060,0.178,-0.118
2024-08-08,Kinsley 6S,0.161,0.257,-0.096
2024-08-08,Lake City,0.137,0.254,-0.117
2024-08-08,Lakin,0.093,0.194,-0.101
2024-08-08,Lane,0.310,0.284,0.025
2024-08-08,Leoti,0.121,0.141,-0.020
2024-08-08,Little River 2W,0.009,0.069,-0.059
2024-08-08,Ludell 3N,0.143,0.199,-0.057
2024-08-08,Manhattan,0.308,0.453,-0.145
2024-08-08,McPherson 1S,0.215,0.089,0.126
2024-08-08,Meade,0.059,0.276,-0.217
2024-08-08,Miami,0.059,0.103,-0.045
2024-08-08,Mitchell,0.326,0.253,0.073
2024-08-08,Moscow 10NW,0.323,0.343,-0.020
2024-08-08,Norton 4SW,0.346,0.266,0.080
2024-08-08,Oberlin 7NE,0.207,0.236,-0.029
2024-08-08,Olathe,0.089,0.197,-0.108
2024-08-08,Osborne,0.415,0.474,-0.059
2024-08-08,Oskaloosa 1SE,0.201,0.361,-0.159
2024-08-08,Ottawa 2SE,0.238,0.197,0.041
2024-08-08,Overbrook,0.319,0.274,0.046
2024-08-08,Parsons,0.037,0.082,-0.045
2024-08-08,Phillipsburg 1SW,0.356,0.450,-0.094
2024-08-08,Plainville 5N,0.470,0.551,-0.082
2024-08-08,Richfield,0.629,0.611,0.018
2024-08-08,Rossville 2SE,0.697,0.419,0.279
2024-08-08,Roth Tech Farm,0.686,0.313,0.373
2024-08-08,Russell Springs 3SW,0.126,0.354,-0.227
2024-08-08,Satanta,0.832,0.542,0.291
2024-08-08,Scott City 3SE,0.285,0.231,0.054
2024-08-08,Sedan,0.478,0.211,0.267
2024-08-08,Silver Lake 4E,0.361,0.413,-0.051
2024-08-08,Spearville,0.532,0.246,0.286
2024-08-08,St John 1NW,0.121,0.210,-0.090
2024-08-08,Tribune,0.166,0.273,-0.108
2024-08-08,Uniontown 3NW,0.103,0.103,0.000
2024-08-08,Viola,0.041,0.000,0.041
2024-08-08,WaKeeney,0.415,0.383,0.032
2024-08-08,Washington,0.216,0.171,0.045
2024-08-08,Welda 3E,0.039,0.229,-0.190
2024-08-08,Willis Tech Farm,0.163,0.262,-0.099
2024-08-08,Woodson,0.028,0.107,-0.079
2024-08-09,Ashland 8S,0.332,0.311,0.021
2024-08-09,Ashland Bottoms,0.574,0.520,0.054
2024-08-09,Belleville 2W,0.180,0.098,0.082
2024-08-09,Bunker Hill 3NE,0.304,0.244,0.060
2024-08-09,Butler,0.011,0.148,-0.137
2024-08-09,Cherokee,0.046,0.001,0.045
2024-08-09,Cheyenne,0.289,0.373,-0.084
2024-08-09,Clay,0.121,0.124,-0.003
2024-08-09,Colby,0.362,0.240,0.122
2024-08-09,Corning 2NW,0.079,0.289,-0.210
2024-08-09,Elmdale 1SE,0.308,0.407,-0.099
2024-08-09,Flickner Tech Farm,0.074,0.027,0.047
2024-08-09,Garden City,0.170,0.338,-0.169
2024-08-09,Goodland Tech Farm,0.286,0.244,0.041
2024-08-09,Gove 5SE,0.183,0.500,-0.317
2024-08-09,Gypsum,0.187,0.365,-0.178
2024-08-09,Harper,0.063,0.042,0.021
2024-08-09,Hays,0.279,0.404,-0.125
2024-08-09,Haysville 3SE,0.086,0.077,0.009
2024-08-09,Hiawatha,0.090,0.128,-0.038
2024-08-09,Hodgeman,0.163,0.260,-0.097
2024-08-09,Hoisington 4S,0.235,0.229,0.005
2024-08-09,Howard 14NW,0.301,0.434,-0.133
2024-08-09,Hutchinson 10SW,0.064,0.067,-0.004
2024-08-09,Jewell,0.059,0.167,-0.108
2024-08-09,Kinsley 6S,0.151,0.242,-0.091
2024-08-09,Lake City,0.130,0.237,-0.106
2024-08-09,Lakin,0.086,0.188,-0.102
2024-08-09,Lane,0.300,0.271,0.030
2024-08-09,Leoti,0.094,0.134,-0.040
2024-08-09,Little River 2W,0.000,0.062,-0.062
2024-08-09,Ludell 3N,0.134,0.189,-0.055
2024-08-09,Manhattan,0.276,0.430,-0.154
2024-08-09,McPherson 1S,0.178,0.082,0.096
2024-08-09,Meade,0.054,0.267,-0.212
2024-08-09,Miami,0.059,0.103,-0.044
2024-08-09,Mitchell,0.291,0.239,0.052
2024-08-09,Moscow 10NW,0.303,0.335,-0.031
2024-08-09,Norton 4SW,0.340,0.252,0.088
2024-08-09,Oberlin 7NE,0.212,0.224,-0.012
2024-08-09,Olathe,0.096,0.181,-0.085
2024-08-09,Osborne,0.427,0.451,-0.023
2024-08-09,Oskaloosa 1SE,0.206,0.336,-0.130
2024-08-09,Ottawa 2SE,0.245,0.186,0.059
2024-08-09,Overbrook,0.377,0.254,0.123
2024-08-09,Parsons,0.068,0.077,-0.010
2024-08-09,Phillipsburg 1SW,0.389,0.427,-0.038
2024-08-09,Plainville 5N,0.432,0.524,-0.092
2024-08-09,Richfield,0.618,0.593,0.026
2024-08-09,Rossville 2SE,0.729,0.395,0.334
2024-08-09,Roth Tech Farm,0.673,0.302,0.371
2024-08-09,Russell Springs 3SW,0.119,0.337,-0.218
2024-08-09,Satanta,0.812,0.526,0.287
2024-08-09,Scott City 3SE,0.275,0.220,0.055
2024-08-09,Sedan,0.472,0.201,0.271
2024-08-09,Silver Lake 4E,0.396,0.388,0.008
2024-08-09,Spearville,0.522,0.234,0.288
2024-08-09,St John 1NW,0.120,0.196,-0.076
2024-08-09,Tribune,0.165,0.261,-0.096
2024-08-09,Uniontown 3NW,0.103,0.108,-0.004
2024-08-09,Viola,0.034,0.000,0.034
2024-08-09,WaKeeney,0.412,0.362,0.050
2024-08-09,Washington,0.198,0.160,0.038
2024-08-09,Welda 3E,0.048,0.217,-0.169
2024-08-09,Willis Tech Farm,0.155,0.255,-0.100
2024-08-09,Woodson,0.026,0.094,-0.068
2024-08-10,Ashland 8S,0.449,0.454,-0.005
2024-08-10,Ashland Bottoms,0.557,0.496,0.061
2024-08-10,Belleville 2W,0.180,0.092,0.088
